バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
Rootage,ROCK女 feat. 大山愛未， Ken,TRANCE,Y&Co.,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1998,778,442,37,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-16 18:04
Rootage,ROZA DE ANDALUCIA,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,R∞tAge,NEO J-TEKNO,BEMANI Sound Team "HuΣeR+",2,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2350,978,394,23,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-06 18:14
Rootage,Serious?,FESTIVAL TRAP,KSUKE,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1670,669,332,43,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-15 15:17
Rootage,SIGMA,HARDROCK,BEMANI Sound Team "Mutsuhiko Izumi",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,Six String Proof,HARDROCK,BEMANI Sound Team "Yvya × Mutsuhiko Izumi",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,1850,735,380,23,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-09 15:21
Rootage,SPEED ROCKER,PSYCHEDELIC TRANCE ,AJURIKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,Starry Night,HARDSTYLE,Massive New Krew feat.松平なな,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,Technicolour Dreams,HDM,DUNE & M-Project & GUHROOVY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,The Best of Both Worlds,EUROTRAPBEAT,☆Taku Takahashi (m-flo， block.fm),0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,THE DAY OF JUBILATIONS,HARD ELECTRIC POP,BEMANI Sound Team "S-C-U vs L.E.D.",4,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2314,921,472,---,EASY CLEAR,B,0,0,0,0,---,NO PLAY,---,2021-03-28 16:34
Rootage,toy boxer,BOXINGCORE,BEMANI Sound Team "S-C-U & SYUNN",2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,1896,834,228,5,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-01-27 19:00
Rootage,Trill auf G,MUSIC GAMES HARDCORE,BEMANI Sound Team "dj TAKA",1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,CLEAR,---,12,2244,923,398,106,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-05 18:56
Rootage,U.S.A.,IIDX EDITION,Remixed by BEMANI Sound Team "PHQUASE feat.TRANDER Jr.",0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,UNDERWORLD HOLOGRAPHY,DRUM & BASS,BEMANI Sound Team "L.E.D." feat. KOTOKO,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2465,988,489,34,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-23 20:37
Rootage,Urban Constellations,JAZZY FOOTWORK JUNGLE,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1631,623,385,23,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-01 17:32
Rootage,Visterhv,REBIRTH OUT,Feryquitous,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2797,1181,435,53,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-28 16:45
Rootage,Wing of Hearts,HYPER HANDS UP,USAO & DJ Nanashi,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,10,2373,980,413,15,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-01-25 19:21
Rootage,Wolf 1061,PIANO TRANCE,Xceon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,Won(*3*)Chu KissMe!,IIDX EDITION,Remixed by BEMANI Sound Team "L.E.D." & IOSYS,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,Wonderland,CANDY RAVE GABBER,kors k,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2130,866,398,23,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-30 14:58
Rootage,X-DEN,ULTIΣATE COLLABORATION,T.Σ.Generation,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,XENON II ～TOMOYUKIの野望～,ELECTRO SHOCK,Mr.T,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1532,665,202,8,HARD CLEAR,AA,11,2120,817,486,37,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-28 19:46
Rootage,Xlo,NEUTRONIKA,sasakure.UK,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,Yum Yum Jelly,FUTURE BASS,YUC'e,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1805,756,293,28,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-30 14:46
Rootage,ZENDEGI DANCE,ORBITALIC ORIENTAL ELECTRO,ARM × BEMANI Sound Team "U1 overground",1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2259,976,307,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-11-06 19:36
Rootage,おーまい！らぶりー！すうぃーてぃ！だーりん！,LOVELY YOUTH,BEMANI Sound Team "PON" feat.NU-KO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,お菓子の王国,SPEED CANDY,Snail's House,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2803,1134,535,125,FAILED,B,0,0,0,0,---,NO PLAY,---,2021-03-09 18:48
Rootage,グラナダの風,SPANISH GUITAR,BEMANI Sound Team "劇団レコード",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,サクラあっぱれーしょん,IIDX EDITION,Remixed by BEMANI Sound Team "TAG" feat. 柊木りお,2,1,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,9,1935,824,287,5,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-28 12:08
Rootage,セカンドピアス,GIRLS ROCK,OSTER project feat. echo,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1729,765,199,4,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-03-17 16:24
Rootage,ハードベース・フェスタ,A-STYLE RUSSIAN HARDBASS,かめりあ feat. ななひら,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,ミストレス・アンに花束を,ELECTRONICA,soejima takuma feat.BEMANI Sound Team "猫叉Master",0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,ミッドナイト☆WAR,BEMANIZED ROCKCORE,いちか,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1864,720,424,12,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-16 15:58
Rootage,夏の匂い。キミの残像。 ft. Kanae Asaba,Re 90's J-DANCE POP,Xceon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,抱きしめてモナムール,Hi-歌謡コア,冬色AMOUR☆Prim,7,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,3003,1221,561,88,FAILED,A,0,0,0,0,---,NO PLAY,---,2021-02-16 17:00
Rootage,最小三倍完全数,ピタゴラス的不完全性破壊衝動音律(ハンマーによる),DJ TECHNORCH,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,12,1546,589,368,---,FAILED,B,0,0,0,0,---,NO PLAY,---,2021-01-17 14:54
Rootage,泰東ノ翠霞,JAPANESE POPS,bermei.inazawa/feat.霜月はるか,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,深愛のリグレット,PIANO J TRANCE POP,Xceon feat.Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,花冠 feat.Aikapin,SOCA,RoughSkreamZ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FAILED,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
Rootage,金野火織の金色提言,音ゲー賛美歌,DJ TECHNORCH feat. 宇宙★海月,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2041,802,437,150,FAILED,B,0,0,0,0,---,NO PLAY,---,2021-01-08 19:05
Rootage,龍王の霊廟(Mausoleum Of The Primal Dragon),RETROSPECTIVE EPIC MUSIC,BEMANI Sound Team "黒猫ダンジョン",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,27th style,HIP HOP,三代目 "dj TAKA & DAYBREAKERS",1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,1691,607,477,31,HARD CLEAR,B,0,0,0,0,---,NO PLAY,---,2020-12-06 15:38
HEROIC VERSE,Advent Infamous,NEO DIGITAL FUTURE,Blacklolita,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2004,773,458,41,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-12-03 12:15
HEROIC VERSE,AKASHIC BREAK,LAPLACE CORE,BEMANI Sound Team "TAG",3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,2804,1166,472,59,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-28 17:16
HEROIC VERSE,And-RoiD,J-POP,Fujishiro feat.KNA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Artist,MYSTICAL HARD DANCE,CANVAS feat. Quimar,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1998,848,302,18,HARD CLEAR,AA,12,2195,841,513,158,FAILED,B,0,0,0,0,---,NO PLAY,---,2021-01-05 18:03
HEROIC VERSE,Backyard Stars,FUTURE BASS,TAKU INOUE,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,1771,711,349,7,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-16 17:49
HEROIC VERSE,BEAT PRISONER,PRIME BIG BEAT,AJURIKA,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2530,1037,456,92,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-04 12:32
HEROIC VERSE,beatAffection,BEAT MUSIC,ビートまりお,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Beautiful Harmony (IIDX Mix),PROGRESSIVE TRANCE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Bow shock!!,JAZZ PIANO TRANCE,Xceon,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,2433,1016,401,38,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-08 18:55
HEROIC VERSE,Calvados Queen,JAZZ ROCK,OSTER project feat. かなたん,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Change Yourself,TRANCE,ARM × kradness,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Crank It,BASS HOUSE,Crayvxn,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,2193,993,207,6,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-11-29 20:33
HEROIC VERSE,Do What You Want,FUTURE BASS,BEMANI Sound Team "SYUNN",1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1700,731,238,9,EASY CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-03-01 18:13
HEROIC VERSE,Double Dribble,FUNKY GABBER,lapix,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2482,997,488,64,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-10 17:48
HEROIC VERSE,Drop It,DUBSTEP/MMETAL/DJENT,Dazsta,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,11,2148,893,362,29,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-09 19:03
HEROIC VERSE,Duration,DRUM & BASS,佐野電磁,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,EROICA,VERSE,BEMANI Sound Team "HERO",3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1954,839,276,37,HARD CLEAR,AA,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-12-20 14:52
HEROIC VERSE,EXCITE,IIDX EDITION,Remixed by BEMANI Sound Team "HuΣeR feat.PON",0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Fly Above (Vicissitude Remix),DREAM DRUM'N'BASS,Remixed by BEMANI Sound Team "PHQUASE",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Forgetting Machine,DRUM'N'BASS,TAKU INOUE,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Friction[!]Function,PROGRES BEAT,Feryquitous,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2347,929,489,46,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-02-22 19:46
HEROIC VERSE,GHOST,FREEFORM HARDCORE,Hommarju,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1251,535,181,3,CLEAR,AA,11,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2021-02-28 19:09
HEROIC VERSE,GIGA VIOLATE,EDM-DUBSTYLE,Blacklolita,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2196,923,350,16,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-02-07 16:21
HEROIC VERSE,Hold My Hand,MELODIC DANCE MUSIC,BEMANI Sound Team "Sota Fujimori",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Horizons of Promise,ALTANATIVE ROCK,BEMANI Sound Team "SPIRITUAL RIDE",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Hyper Drive feat. ぷにぷに電機,DANCE POP,パソコン音楽クラブ,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,If,FUTURE BASS,Pa's Lam System,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1579,679,221,9,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-20 14:56
HEROIC VERSE,Inferno of Fomalhaut,DJENT STEP,fallen shepherd ft. ricono,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Infinity Mirror,NEO 90's CINEMATIC TECHNO,Dirty Androids,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1875,791,293,18,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-20 15:04
HEROIC VERSE,Into The Madness,SPOOKY,Yuta Imai,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1920,779,362,33,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-17 13:56
HEROIC VERSE,Jetcoaster Windy,GIRLY POP,BEMANI Sound Team "dj TAKA" feat.のの,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Level 2,BIGBEAT / DUBSTEP,Yamato,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,1995,746,503,65,EASY CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-24 18:55
HEROIC VERSE,LIGHTNING STRIKES,Hi-GAIN ENERGY,BEMANI Sound Team "HuΣeR",4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2439,1006,427,18,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-09 18:33
HEROIC VERSE,Like+it!,EUROBEAT,Ryu☆,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Lords Of The Roundtable,PIANO BEAT MUSIC,DJ Mass MAD Izm* feat.REO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Lost Souls,DARKSTEP,BEMANI Sound Team "SYUNN",1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1837,752,333,25,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-01-09 13:39
HEROIC VERSE,Matt Silver,TECHSTYLE,Remo-con,4,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2360,908,544,26,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2020-11-20 16:39
HEROIC VERSE,Megalara Garuda,DRUMSTEP,SYUNN,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2232,915,402,46,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-01 17:27
HEROIC VERSE,Mel,DRUM'N'BASS,Applekid,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1838,786,266,19,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-12-09 19:40
HEROIC VERSE,Moving on,PSYCHEDELIC TRANCE,AJURIKA feat.矢吹真央,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FAILED,---,11,2331,967,397,13,HARD CLEAR,A,0,0,0,0,---,NO PLAY,---,2021-03-24 18:52
HEROIC VERSE,Nasty Techniques,Hi-TECH FULL ON,kors k,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,NEWALONE,INDUSTRIAL BASS,Masayoshi Iimori,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,NRG STAR '86 feat. 大山愛未,Hi-NRG,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EASY CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 17:13
HEROIC VERSE,Ohayo!,FESTIVAL TRAP,KSUKE,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,1958,837,284,26,HARD CLEAR,AA,0,0,0,0,---,NO PLAY,---,2021-01-05 18:50
HEROIC VERSE,ORCA,CETACEA HDM,かめりあ,2,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2270,894,482,109,FAILED,B,0,0,0,0,---,NO PLAY,---,2020-12-03 15:26
